cid,complexity,inchi,isosmiles,canonicalsmiles,inchikey,iupacname,Melting Point 1
14345558,756,"InChI=1S/C21H18O11/c22-6-12-16(25)18(27)19(28)21(32-12)31-11-3-1-2-8-14(11)17(26)13-9(15(8)24)4-7(20(29)30)5-10(13)23/h1-5,12,16,18-19,21-23,25,27-28H,6H2,(H,29,30)",C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2=O)C=C(C=C4O)C(=O)O,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2=O)C=C(C=C4O)C(=O)O,WYKUTTFFZMQCGO-UHFFFAOYSA-N,"4-hydroxy-9,10-dioxo-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyanthracene-2-carboxylic acid",260 - 266 °C
20054887,756,"InChI=1S/C20H37N3O13/c1-23-7-2-5(21)9(26)15(10(7)27)33-19-17-16(11(28)8(4-25)32-19)35-20(36-17)18(31)13(30)12(29)14(34-20)6(22)3-24/h5-19,23-31H,2-4,21-22H2,1H3/t5-,6?,7+,8-,9+,10-,11+,12-,13+,14-,15-,16+,17+,18-,19+,20-/m1/s1",CN[C@H]1C[C@H]([C@@H]([C@H]([C@@H]1O)O[C@H]2[C@@H]3[C@H]([C@H]([C@H](O2)CO)O)O[C@@]4(O3)[C@@H]([C@H]([C@H]([C@H](O4)C(CO)N)O)O)O)O)N,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,GRRNUXAQVGOGFE-NZSRVPFOSA-N,"(2R,3'R,3aS,4S,4'S,5'R,6R,6'R,7S,7aS)-4-[(1R,2S,3R,5S,6R)-3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-(1-amino-2-hydroxyethyl)-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol","320 to 356 °F (decomposes) (NTP, 1992)"
20054942,756,"InChI=1S/C20H37N3O13/c1-23-7-2-5(21)9(26)15(10(7)27)33-19-17-16(11(28)8(4-25)32-19)35-20(36-17)18(31)13(30)12(29)14(34-20)6(22)3-24/h5-19,23-31H,2-4,21-22H2,1H3/t5-,6?,7+,8-,9+,10-,11+,12-,13+,14-,15-,16+,17+,18-,19+,20?/m1/s1",CN[C@H]1C[C@H]([C@@H]([C@H]([C@@H]1O)O[C@H]2[C@@H]3[C@H]([C@H]([C@H](O2)CO)O)OC4(O3)[C@@H]([C@H]([C@H]([C@H](O4)C(CO)N)O)O)O)O)N,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,GRRNUXAQVGOGFE-UKKLBUEASA-N,"(3'R,3aS,4S,4'S,5'R,6R,6'R,7S,7aS)-4-[(1R,2S,3R,5S,6R)-3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-(1-amino-2-hydroxyethyl)-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol","320 to 356 °F (decomposes) (NTP, 1992)"
23777801,756,"InChI=1S/C20H37N3O13/c1-23-7-2-5(21)9(26)15(10(7)27)33-19-17-16(11(28)8(4-25)32-19)35-20(36-17)18(31)13(30)12(29)14(34-20)6(22)3-24/h5-19,23-31H,2-4,21-22H2,1H3/t5-,6-,7+,8-,9+,10-,11+,12-,13+,14-,15-,16+,17+,18-,19+,20+/m1/s1",CN[C@H]1C[C@H]([C@@H]([C@H]([C@@H]1O)O[C@H]2[C@@H]3[C@H]([C@H]([C@H](O2)CO)O)O[C@]4(O3)[C@@H]([C@H]([C@H]([C@H](O4)[C@@H](CO)N)O)O)O)O)N,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,GRRNUXAQVGOGFE-XKIAHZFYSA-N,"(2S,3'R,3aS,4S,4'S,5'R,6R,6'R,7S,7aS)-4-[(1R,2S,3R,5S,6R)-3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-[(1R)-1-amino-2-hydroxyethyl]-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol","320 to 356 °F (decomposes) (NTP, 1992)"
24875318,756,"InChI=1S/C20H37N3O13/c1-23-7-2-5(21)9(26)15(10(7)27)33-19-17-16(11(28)8(4-25)32-19)35-20(36-17)18(31)13(30)12(29)14(34-20)6(22)3-24/h5-19,23-31H,2-4,21-22H2,1H3/t5-,6+,7+,8-,9+,10-,11+,12-,13-,14+,15-,16+,17-,18-,19+,20-/m1/s1",CN[C@H]1C[C@H]([C@@H]([C@H]([C@@H]1O)O[C@H]2[C@H]3[C@H]([C@H]([C@H](O2)CO)O)O[C@@]4(O3)[C@@H]([C@@H]([C@H]([C@@H](O4)[C@H](CO)N)O)O)O)O)N,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,GRRNUXAQVGOGFE-WRWUMOMGSA-N,"(2R,3'R,3aR,4S,4'R,5'R,6R,6'S,7S,7aS)-4-[(1R,2S,3R,5S,6R)-3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-[(1S)-1-amino-2-hydroxyethyl]-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol","320 to 356 °F (decomposes) (NTP, 1992)"
56928061,756,"InChI=1S/C20H37N3O13/c1-23-7-2-5(21)9(26)15(10(7)27)33-19-17-16(11(28)8(4-25)32-19)35-20(36-17)18(31)13(30)12(29)14(34-20)6(22)3-24/h5-19,23-31H,2-4,21-22H2,1H3/t5-,6+,7+,8-,9+,10-,11+,12-,13+,14-,15-,16+,17+,18-,19+,20?/m1/s1",CN[C@H]1C[C@H]([C@@H]([C@H]([C@@H]1O)O[C@H]2[C@@H]3[C@H]([C@H]([C@H](O2)CO)O)OC4(O3)[C@@H]([C@H]([C@H]([C@H](O4)[C@H](CO)N)O)O)O)O)N,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,GRRNUXAQVGOGFE-HUCHGKBZSA-N,"(3'R,3aS,4S,4'S,5'R,6R,6'R,7S,7aS)-4-[(1R,2S,3R,5S,6R)-3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-[(1S)-1-amino-2-hydroxyethyl]-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol","320 to 356 °F (decomposes) (NTP, 1992)"
71571512,756,"InChI=1S/C20H37N3O13/c1-23-7-2-5(21)9(26)15(10(7)27)33-19-17-16(11(28)8(4-25)32-19)35-20(36-17)18(31)13(30)12(29)14(34-20)6(22)3-24/h5-19,23-31H,2-4,21-22H2,1H3/t5-,6-,7+,8-,9+,10-,11+,12-,13+,14-,15?,16+,17?,18-,19+,20+/m1/s1",CN[C@H]1C[C@H]([C@@H](C([C@@H]1O)O[C@H]2C3[C@H]([C@H]([C@H](O2)CO)O)O[C@]4(O3)[C@@H]([C@H]([C@H]([C@H](O4)[C@@H](CO)N)O)O)O)O)N,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,GRRNUXAQVGOGFE-BJNMFVRTSA-N,"(2S,3'R,4S,4'S,5'R,6R,6'R,7S,7aS)-4-[(2S,3R,5S,6R)-3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-[(1R)-1-amino-2-hydroxyethyl]-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol","320 to 356 °F (decomposes) (NTP, 1992)"
73081379,756,"InChI=1S/C21H28O6/c1-9-6-13(26-5)19(25)21(4)11(9)7-14-20(3)12(8-15(22)27-14)10(2)16(23)17(24)18(20)21/h6,9,11-12,14,16-18,23-24H,2,7-8H2,1,3-5H3",CC1C=C(C(=O)C2(C1CC3C4(C2C(C(C(=C)C4CC(=O)O3)O)O)C)C)OC,CC1C=C(C(=O)C2(C1CC3C4(C2C(C(C(=C)C4CC(=O)O3)O)O)C)C)OC,CKRHSGZMMGXRKZ-UHFFFAOYSA-N,"15,16-dihydroxy-4-methoxy-2,6,17-trimethyl-14-methylidene-10-oxatetracyclo[7.7.1.02,7.013,17]heptadec-4-ene-3,11-dione",238 - 241 °C
78172839,756,"InChI=1S/C37H68O7/c1-3-4-5-6-7-8-9-13-16-19-22-33(40)35-25-26-36(44-35)34(41)24-23-31(38)20-17-14-11-10-12-15-18-21-32(39)28-30-27-29(2)43-37(30)42/h27,29,31-36,38-41H,3-26,28H2,1-2H3",CCCCCCCCCCCCC(C1CCC(O1)C(CCC(CCCCCCCCCC(CC2=CC(OC2=O)C)O)O)O)O,CCCCCCCCCCCCC(C1CCC(O1)C(CCC(CCCCCCCCCC(CC2=CC(OC2=O)C)O)O)O)O,XNZJLZFJXAKNCP-UHFFFAOYSA-N,"2-methyl-4-[2,12,15-trihydroxy-15-[5-(1-hydroxytridecyl)oxolan-2-yl]pentadecyl]-2H-furan-5-one",61 - 62 °C
90488914,756,"InChI=1S/C20H37N3O13/c1-23-7-2-5(21)9(26)15(10(7)27)33-19-17-16(11(28)8(4-25)32-19)35-20(36-17)18(31)13(30)12(29)14(34-20)6(22)3-24/h5-19,23-31H,2-4,21-22H2,1H3/t5-,6+,7+,8-,9+,10-,11+,12-,13-,14-,15?,16+,17+,18-,19+,20?/m1/s1",CN[C@H]1C[C@H]([C@@H](C([C@@H]1O)O[C@H]2[C@@H]3[C@H]([C@H]([C@H](O2)CO)O)OC4(O3)[C@@H]([C@@H]([C@H]([C@H](O4)[C@H](CO)N)O)O)O)O)N,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,GRRNUXAQVGOGFE-SZNRJEGWSA-N,"(3'R,3aS,4S,4'R,5'R,6R,6'R,7S,7aS)-4-[(2S,3R,5S,6R)-3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-[(1S)-1-amino-2-hydroxyethyl]-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol","320 to 356 °F (decomposes) (NTP, 1992)"
131751687,756,"InChI=1S/C21H28O9/c1-10-4-3-5-12(6-7-13-11(2)19(26)28-14(13)8-10)20(27)30-21-18(25)17(24)16(23)15(9-22)29-21/h5,8,13-18,21-25H,2-4,6-7,9H2,1H3/b10-8-,12-5+",C/C/1=C/C2C(CC/C(=C\CC1)/C(=O)OC3C(C(C(C(O3)CO)O)O)O)C(=C)C(=O)O2,CC1=CC2C(CCC(=CCC1)C(=O)OC3C(C(C(C(O3)CO)O)O)O)C(=C)C(=O)O2,SIOXYUXOHTZOOM-INAGUISBSA-N,"[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (6E,10Z)-10-methyl-3-methylidene-2-oxo-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-6-carboxylate",84 - 86 °C
131751736,756,"InChI=1S/C37H68O7/c1-3-4-5-6-7-8-12-19-24-33(40)35-25-26-36(44-35)34(41)28-32(39)23-18-14-13-17-22-31(38)21-16-11-9-10-15-20-30-27-29(2)43-37(30)42/h27,29,31-36,38-41H,3-26,28H2,1-2H3",CCCCCCCCCCC(C1CCC(O1)C(CC(CCCCCCC(CCCCCCCC2=CC(OC2=O)C)O)O)O)O,CCCCCCCCCCC(C1CCC(O1)C(CC(CCCCCCC(CCCCCCCC2=CC(OC2=O)C)O)O)O)O,IFULYTAZAAQCHW-UHFFFAOYSA-N,"2-methyl-4-[8,15,17-trihydroxy-17-[5-(1-hydroxyundecyl)oxolan-2-yl]heptadecyl]-2H-furan-5-one",87.2 - 88.1 °C
131751753,756,"InChI=1S/C37H68O7/c1-3-4-5-6-7-8-9-14-17-20-23-33(40)35-24-25-36(44-35)34(41)28-32(39)22-19-16-13-11-10-12-15-18-21-31(38)27-30-26-29(2)43-37(30)42/h26,29,31-36,38-41H,3-25,27-28H2,1-2H3",CCCCCCCCCCCCC(C1CCC(O1)C(CC(CCCCCCCCCCC(CC2=CC(OC2=O)C)O)O)O)O,CCCCCCCCCCCCC(C1CCC(O1)C(CC(CCCCCCCCCCC(CC2=CC(OC2=O)C)O)O)O)O,BCBLVYJIKUTOHM-UHFFFAOYSA-N,"2-methyl-4-[2,13,15-trihydroxy-15-[5-(1-hydroxytridecyl)oxolan-2-yl]pentadecyl]-2H-furan-5-one",85.3 - 86.4 °C
134129613,756,"InChI=1S/C20H37N3O13/c1-23-7-2-5(21)9(26)15(10(7)27)33-19-17-16(11(28)8(4-25)32-19)35-20(36-17)18(31)13(30)12(29)14(34-20)6(22)3-24/h5-19,23-31H,2-4,21-22H2,1H3/t5-,6+,7+,8-,9+,10+,11-,12-,13+,14-,15-,16+,17+,18+,19+,20?/m1/s1",CN[C@H]1C[C@H]([C@@H]([C@H]([C@H]1O)O[C@H]2[C@@H]3[C@H]([C@@H]([C@H](O2)CO)O)OC4(O3)[C@H]([C@H]([C@H]([C@H](O4)[C@H](CO)N)O)O)O)O)N,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,GRRNUXAQVGOGFE-BBMONYMYSA-N,"(3'S,3aS,4S,4'S,5'R,6R,6'R,7R,7aS)-4-[(1R,2S,3R,5S,6S)-3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-[(1S)-1-amino-2-hydroxyethyl]-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol","320 to 356 °F (decomposes) (NTP, 1992)"
134693050,756,"InChI=1S/C20H37N3O13/c1-23-7-2-5(21)9(26)15(10(7)27)33-19-17-16(11(28)8(4-25)32-19)35-20(36-17)18(31)13(30)12(29)14(34-20)6(22)3-24/h5-19,23-31H,2-4,21-22H2,1H3/t5?,6-,7?,8+,9?,10+,11?,12+,13?,14+,15+,16-,17-,18?,19-,20?/m0/s1",CNC1CC(C([C@H]([C@@H]1O)O[C@H]2[C@@H]3[C@H](C([C@H](O2)CO)O)OC4(O3)C(C([C@H]([C@H](O4)[C@H](CO)N)O)O)O)O)N,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,GRRNUXAQVGOGFE-VLRNMJPBSA-N,"(3aS,4S,5'R,6R,6'R,7aS)-4-[(1R,6R)-3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-[(1S)-1-amino-2-hydroxyethyl]-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol","320 to 356 °F (decomposes) (NTP, 1992)"
139595130,756,"InChI=1S/C20H37N3O13/c1-23-7-2-5(21)9(26)15(10(7)27)33-19-17-16(11(28)8(4-25)32-19)35-20(36-17)18(31)13(30)12(29)14(34-20)6(22)3-24/h5-19,23-31H,2-4,21-22H2,1H3/t5-,6+,7+,8-,9+,10-,11+,12-,13-,14-,15-,16+,17+,18?,19+,20?/m1/s1",CN[C@H]1C[C@H]([C@@H]([C@H]([C@@H]1O)O[C@H]2[C@@H]3[C@H]([C@H]([C@H](O2)CO)O)OC4(O3)C([C@@H]([C@H]([C@H](O4)[C@H](CO)N)O)O)O)O)N,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,GRRNUXAQVGOGFE-BKHACEQLSA-N,"(3aS,4S,4'R,5'R,6R,6'R,7S,7aS)-4-[(1R,2S,3R,5S,6R)-3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-[(1S)-1-amino-2-hydroxyethyl]-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol","320 to 356 °F (decomposes) (NTP, 1992)"
145944872,756,"InChI=1S/C20H37N3O13/c1-23-7-2-5(21)9(26)15(10(7)27)33-19-17-16(11(28)8(4-25)32-19)35-20(36-17)18(31)13(30)12(29)14(34-20)6(22)3-24/h5-19,23-31H,2-4,21-22H2,1H3/t5-,6+,7+,8-,9+,10-,11+,12-,13+,14-,15-,16+,17+,18?,19+,20?/m1/s1",CN[C@H]1C[C@H]([C@@H]([C@H]([C@@H]1O)O[C@H]2[C@@H]3[C@H]([C@H]([C@H](O2)CO)O)OC4(O3)C([C@H]([C@H]([C@H](O4)[C@H](CO)N)O)O)O)O)N,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,GRRNUXAQVGOGFE-WHGKUWNNSA-N,"(3aS,4S,4'S,5'R,6R,6'R,7S,7aS)-4-[(1R,2S,3R,5S,6R)-3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-[(1S)-1-amino-2-hydroxyethyl]-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol","320 to 356 °F (decomposes) (NTP, 1992)"
154825180,756,"InChI=1S/C20H37N3O13/c1-23-7-2-5(21)9(26)15(10(7)27)33-19-17-16(11(28)8(4-25)32-19)35-20(36-17)18(31)13(30)12(29)14(34-20)6(22)3-24/h5-19,23-31H,2-4,21-22H2,1H3/t5?,6?,7?,8?,9?,10?,11?,12?,13?,14?,15?,16?,17?,18?,19?,20-/m1/s1",CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)O[C@@]4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,GRRNUXAQVGOGFE-FMMZOGIRSA-N,"(2R)-4-[3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-(1-amino-2-hydroxyethyl)-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol","320 to 356 °F (decomposes) (NTP, 1992)"
3239,755,"InChI=1S/C28H48O6/c1-14(2)15(3)24(31)25(32)16(4)18-7-8-19-17-13-34-26(33)21-11-22(29)23(30)12-28(21,6)20(17)9-10-27(18,19)5/h14-25,29-32H,7-13H2,1-6H3",CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2COC(=O)C4C3(CC(C(C4)O)O)C)C)O)O,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2COC(=O)C4C3(CC(C(C4)O)O)C)C)O)O,IXVMHGVQKLDRKH-UHFFFAOYSA-N,"15-(3,4-dihydroxy-5,6-dimethylheptan-2-yl)-4,5-dihydroxy-2,16-dimethyl-9-oxatetracyclo[9.7.0.02,7.012,16]octadecan-8-one",256 - 258 °C
443055,755,"InChI=1S/C28H48O6/c1-14(2)15(3)24(31)25(32)16(4)18-7-8-19-17-13-34-26(33)21-11-22(29)23(30)12-28(21,6)20(17)9-10-27(18,19)5/h14-25,29-32H,7-13H2,1-6H3/t15-,16+,17+,18-,19+,20+,21-,22+,23-,24-,25-,27-,28-/m1/s1",C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2COC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@H](C)C(C)C)O)O,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2COC(=O)C4C3(CC(C(C4)O)O)C)C)O)O,IXVMHGVQKLDRKH-QHBHMFGVSA-N,"(1S,2R,4R,5S,7S,11S,12S,15R,16S)-15-[(2S,3R,4R,5R)-3,4-dihydroxy-5,6-dimethylheptan-2-yl]-4,5-dihydroxy-2,16-dimethyl-9-oxatetracyclo[9.7.0.02,7.012,16]octadecan-8-one",274 - 275 °C
6741,754,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3/t12-,14-,15-,17-,19+,20-,21-,22-/m0/s1",C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,VHRSUDSXCMQTMA-PJHHCJLFSA-N,"(6S,8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-6,10,13-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",232.5°C
130901,754,"InChI=1S/C35H62O7/c1-3-4-5-6-7-8-9-10-11-14-21-31(38)33-23-24-34(42-33)32(39)22-15-12-13-18-29(37)19-16-17-20-30-26-28(25-27(2)36)35(40)41-30/h28,30-34,38-39H,3-26H2,1-2H3",CCCCCCCCCCCCC(C1CCC(O1)C(CCCCCC(=O)CCCCC2CC(C(=O)O2)CC(=O)C)O)O,CCCCCCCCCCCCC(C1CCC(O1)C(CCCCCC(=O)CCCCC2CC(C(=O)O2)CC(=O)C)O)O,PAFMHAFYJMTISR-UHFFFAOYSA-N,5-[11-hydroxy-11-[5-(1-hydroxytridecyl)oxolan-2-yl]-5-oxoundecyl]-3-(2-oxopropyl)oxolan-2-one,89 °C
4290702,754,"InChI=1S/C48H92O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-46(49)52-43-45(54-48(51)42-39-36-33-30-27-24-21-18-15-12-9-6-3)44-53-47(50)41-38-35-32-29-26-23-20-17-14-11-8-5-2/h45H,4-44H2,1-3H3",CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC,CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC,CLJLWABDLPQTHL-UHFFFAOYSA-N,"2,3-di(pentadecanoyloxy)propyl pentadecanoate",55 °C
12302181,754,"InChI=1S/C30H50O/c1-20(2)10-9-11-21(3)22-14-18-30(8)24-12-13-25-27(4,5)26(31)16-17-28(25,6)23(24)15-19-29(22,30)7/h10,12,21-23,25-26,31H,9,11,13-19H2,1-8H3",CC(CCC=C(C)C)C1CCC2(C1(CCC3C2=CCC4C3(CCC(C4(C)C)O)C)C)C,CC(CCC=C(C)C)C1CCC2(C1(CCC3C2=CCC4C3(CCC(C4(C)C)O)C)C)C,DICCPNLDOZNSML-UHFFFAOYSA-N,"4,4,10,13,14-pentamethyl-17-(6-methylhept-5-en-2-yl)-2,3,5,6,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-3-ol",95.5 - 97 °C
131751534,754,"InChI=1S/C27H40O2/c1-17-10-14-27(28-16-17)18(2)24-23(29-27)15-22-20-9-8-19-7-5-6-12-25(19,3)21(20)11-13-26(22,24)4/h5,7-8,17-18,20-24H,6,9-16H2,1-4H3/t17-,18+,20?,21?,22?,23+,24+,25+,26+,27-/m1/s1",C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)CC4[C@@]3(CCC5C4CC=C6[C@@]5(CCC=C6)C)C)C)OC1,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC=C6)C)C)C)OC1,YEQBGJNMHDZXRG-UBRUKMDESA-N,"(4S,5'R,6R,7S,8R,9S,13R)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-16,18-diene-6,2'-oxane]",165 - 167 °C
131751565,754,"InChI=1S/C27H40O2/c1-17-10-14-27(28-16-17)18(2)24-23(29-27)15-22-20-9-8-19-7-5-6-12-25(19,3)21(20)11-13-26(22,24)4/h5,7-8,17-18,20-24H,6,9-16H2,1-4H3/t17-,18-,20?,21?,22?,23-,24-,25-,26-,27+/m0/s1",C[C@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)CC4[C@@]3(CCC5C4CC=C6[C@@]5(CCC=C6)C)C)C)OC1,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC=C6)C)C)C)OC1,YEQBGJNMHDZXRG-HCDRJGBUSA-N,"(4S,5'S,6R,7S,8R,9S,13R)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-16,18-diene-6,2'-oxane]",181 °C
131751669,754,"InChI=1S/C30H50O/c1-20(2)10-9-11-21(3)22-14-18-30(8)24-12-13-25-27(4,5)26(31)16-17-28(25,6)23(24)15-19-29(22,30)7/h10,15,21-22,24-26,31H,9,11-14,16-19H2,1-8H3/t21-,22-,24-,25+,26?,28-,29-,30+/m1/s1",C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CC=C3[C@H]2CC[C@@H]4[C@@]3(CCC(C4(C)C)O)C)C)C,CC(CCC=C(C)C)C1CCC2(C1(CC=C3C2CCC4C3(CCC(C4(C)C)O)C)C)C,MLVSYGCURCOSKP-LFXYTPDNSA-N,"(5R,8S,10S,13R,14S,17R)-4,4,10,13,14-pentamethyl-17-[(2R)-6-methylhept-5-en-2-yl]-2,3,5,6,7,8,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-3-ol",162 - 165 °C
50294,753,"InChI=1S/C19H17NO7/c1-3-5-9-16-10(13(21)7-12(18(23)24)20(16)4-2)6-11-14(22)8-15(19(25)26)27-17(9)11/h6-8H,3-5H2,1-2H3,(H,23,24)(H,25,26)",CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O,RQTOOFIXOKYGAN-UHFFFAOYSA-N,"9-ethyl-4,6-dioxo-10-propylpyrano[3,2-g]quinoline-2,8-dicarboxylic acid",299dec °C
