smiles,mpC
CCC(Br)CBr,-65.0
O=C1CC[C@@H](C(=O)O)N1,160.0
O=C(Cl)c1ccc([N+](=O)[O-])cc1,73.0
CCOC(=O)CCC(C)C1CCC2C3C(=O)C(Br)C4CC(OC(C)=O)CCC4(C)C3CC(OC(C)=O)C12C,125.0
O=C(O)C1CCC1C(=O)O,131.0
Nc1ccccc1S(N)(=O)=O,155.0
Nc1ccc(C(=O)c2ccccc2)cc1N,117.0
S=C(SSC(=S)N1CCCCC1)N1CCCCC1,137.5
O=C(O)c1ccsc1,139.0
CN(C)c1ccc(N=C2C=CC(=O)C=C2)cc1,133.5
OC[C@@]1(O)CO[C@](O)(CO)CO1,79.0
Nc1cc(Cl)ncc1Br,128.0
O=S(=O)(Cl)c1ccc(-c2ccccc2)cc1,115.0
COc1ccc(C(=O)O)c(C)c1,179.0
CC(=O)c1cc(Cl)cc([N+](=O)[O-])c1O,134.0
OC(c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,10.0
c1cc(N2CCNCC2)ccn1,139.0
C1CCCCCCCCCCCCC1,54.0
O=C(O)/C=C/c1ccc(Cl)cc1F,215.0
COC(=O)c1sc2ccccc2c1Cl,81.0
CC(C)Oc1ccc(C(=O)O)cc1,165.0
Cc1ccc(C(C)C(=O)O)cc1,41.0
COC(=O)c1ccc(OC)c([N+](=O)[O-])c1,111.0
BrCC(Br)(Br)CBr,11.0
CC(C)S[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,112.0
CCOC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccccc1,172.0
COc1cccnc1I,59.0
CC(=O)OC(OC(C)=O)c1cccc([N+](=O)[O-])c1,72.0
FC(F)(F)c1ccc(Br)nc1,46.0
C=CSC=C,20.0
CNc1c(C=O)c(=O)oc2ccccc12,216.0
N#Cc1cccc(Cl)c1N,95.0
Nc1ccc(C(=O)O)cn1,312.0
O=C(O)CN1CSC(=S)N(Cc2ccccc2)C1,152.0
COc1ccc(Cl)cc1C,34.0
CC(=O)C(c1ccccc1)c1ccccc1,61.0
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,157.0
O=[N+]([O-])c1cccc(-c2ccccc2)c1,59.0
O=C1C=C(C=Cc2ccccc2)CCC1,66.0
N#Cc1ccccc1C(N)=O,173.0
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,119.0
CC=CC=C(C)C=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],199.0
OC1CC2CCC1C2,124.0
O=C(O)c1cc([N+](=O)[O-])ccc1O,232.0
O=C(Cc1ccccc1)OC(=O)Cc1ccccc1,73.3
[O-][N+](=Nc1ccccc1)c1ccc(N=Nc2ccc([N+]([O-])=Nc3ccccc3)cc2)cc1,139.0
ClC#CCl,-66.0
Cc1ccc(C)c(NN=C2C(=O)NN=C2C(F)(F)F)c1,189.0
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,234.0
CC(=O)Nc1ccccc1C=Cc1cc(C)c([N+](=O)[O-])cc1[N+](=O)[O-],252.0
COC(=O)c1ccc2cc(Br)ccc2c1,122.0
N#CCCC#N,54.0
Oc1ccnc2c(C(F)(F)F)cccc12,172.0
CC1=C(O)C(=O)C(C(C)C)CC1,83.0
O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,168.0
Oc1cccc(F)c1F,36.0
NC(C(=O)O)c1ccccc1,290.0
CC1(O)Cc2ccccc21,78.0
O=[N+]([O-])c1cccnc1Br,124.0
COC1(OC)CCC2(C)C(CCC3C4CCCC4(C)CCC32)C1,80.0
O=C(O)c1ccccc1C(=O)c1ccc(Cl)c([N+](=O)[O-])c1,200.0
CC(=O)NBr,104.0
Oc1ccccc1C=Nc1ccccc1,50.0
COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCCCC1,111.5
CC1=CCC(=O)Nc2c1cnn2-c1ccc(Cl)cc1,178.0
CCCc1ccccc1,-100.0
Cn1c2c(c3ccccc31)CCCC2,53.0
O=C(O)Cc1c(Cl)cccc1C(F)(F)F,151.0
COCCOC(=O)c1ccccc1C(=O)OCCOC,-45.0
Cn1c(=O)c(C2=NNC(=O)C2=NNc2cccnc2)c(O)c2ccccc21,230.0
COc1ccc(C(C)=O)c(F)c1,52.0
O=C1C2Cc3ccccc3CC2C(=O)C2Cc3ccccc3CC12,226.0
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,193.0
Cc1ccc(C)c2c(=O)c(=O)c12,133.0
COCCCn1c(C(=O)O)cc2c(=O)n(C)c(=O)n(C)c21,166.0
O=[N+]([O-])c1cc(O)c(Cl)cc1Cl,100.0
Cc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1C,225.5
C[Si](C)(C)C1c2ccccc2-c2ccccc21,97.0
CC(=O)CCC(C)C,-74.0
Cc1nnc(-c2ccccn2)nc1C,85.0
COc1cc(Cl)c(OC)cc1N,120.0
CCOC(=O)c1ccc([N+](=O)[O-])o1,100.0
CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,5.0
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,46.0
COc1cc(N=C=S)c(C(c2ccc(C)o2)c2ccc(C)o2)cc1OC,91.0
COC(=O)c1c(O)cc(O)cc1O,177.0
CCC(CC)C(C)(C)C,-99.0
c1ccc(CNc2ccccc2-n2c(-c3ccccc3)nc3ccccc32)cc1,160.0
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,75.75
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,115.0
CC(=O)CCC=C(C)C,-67.0
O=C(c1ccc(Cl)cc1)C1CC1,30.0
CCCCCCCC(=O)OCC,-47.0
CN(C)c1ccc(C2Nn3c(COc4ccccc4)nnc3S2)cc1,144.0
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)ncc2n1,157.5
COC(=O)COC(=O)c1ccc2c(O)c(C(=O)OC)oc2c1,130.0
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,105.0
CCOC(=O)C(C#N)=C(c1ccc([N+](=O)[O-])cc1)C(C(=O)OCC)C(=O)OCC,110.0
O=C1C(c2ccccn2)=Nc2ccccc21,186.0
CN(C)B(F)N(C)C,-44.3
Cc1ccc(S(=O)(=O)CCO)cc1,52.0
CN1CCNC(c2ccccc2)C1,58.0
OB(O)c1ccnc(Cl)c1Cl,137.0
S=C=Nc1cc(Cl)c(Cl)cc1Cl,45.0
NCCC(=O)O,196.0
CC(=O)Nc1ccc(Br)c(C)c1,103.0
C1CN1,-77.9
O=C(O)C(=O)c1ccc([N+](=O)[O-])cc1,110.0
Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,170.0
c1ccc(O[Si](Oc2ccccc2)(Oc2ccccc2)Oc2ccccc2)cc1,49.0
O=C1COc2ccccc2N1,174.0
O=C(O)/C=C/c1ccc(F)cc1F,217.0
O=C(C[N+](=O)[O-])Nc1ccccc1,93.0
NNC(=O)c1ccc(N)cc1O,195.0
Brc1ccc2cc(Br)ccc2c1,165.0
Cc1[nH]cnc1C=O,168.0
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,109.0
O=[N+]([O-])c1ccc(-c2ccccc2[N+](=O)[O-])cc1,93.5
C=C(Br)C(=O)O,68.0
CC1(C)C(=O)N(Cl)C(=O)N1Cl,132.0
C1=CC=CCC=C1,-80.0
CC(=O)NCCSC(C)=O,32.5
CO[SiH](C)OC,-136.0
c1ccc2ccccc2c1,81.0
CC(=O)Oc1ccccc1,-30.0
Nc1cc(Br)ccc1Br,54.0
C[C@H](CO)NC(=O)OC(C)(C)C,60.0
COC(=O)C1(C(=O)O)CC1,49.0
O=Cc1ccc(N2CCCC2)c([N+](=O)[O-])c1,103.0
CC1(C)C(=O)OOC1=O,45.0
C=C1CC[C@H](O)CC1=CC=C1CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,85.0
c1ccc(-n2nc3ccccc3n2)cc1,107.0
CCCCCCCCCCF,-35.0
Clc1cc(Cl)c(OCC#CI)cc1Cl,113.5
O=S(=O)(O)CCN1CCN(CCO)CC1,234.0
COc1cc(F)c(F)cc1OC,40.0
O=C([O-])C(=O)[O-],189.5
CC(=O)CCl,-45.0
Oc1cncc(Cl)c1,161.0
COc1ccc(CC#N)c(Cl)c1,42.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,221.0
N#CC(C(=O)OCc1ccccc1)c1cc(C(F)(F)F)ccc1[N+](=O)[O-],71.0
O=C1c2ccccc2-c2cccc3cccc1c23,173.0
CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(C3=CC(=O)OC3)CCC12O,222.0
O=C(O)c1cccc2c1CCCC2,149.0
c1ccc(CNCCNCc2ccccc2)cc1,24.0
CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,150.5
NC(c1ccccc1)c1ccccc1,12.0
NC(CC(=O)O)C(=O)O,275.0
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,183.5
Cc1nc2ccc([N+](=O)[O-])cc2o1,155.0
Nc1ccncc1CO,168.0
N#CC1=C(N)Oc2c(c(C(F)(F)F)nn2-c2ccccc2)C1c1ccc(O)cc1,218.0
O=S(=O)(CCCl)c1ccccc1,54.0
CCCCCCC(=O)OCCCC,-67.5
CON(C(=O)c1cc(C)oc1C)C1CCCCC1,33.0
Cc1ccc2[nH]nnc2c1,81.0
ClC1(c2ccccc2)Cc2ccccc21,60.0
CCC(=O)c1ccc(N)cc1,140.0
O=C(O)c1cc(F)cc(C(F)(F)F)c1,104.0
C1=CCc2ccccc2C1,25.0
O=C(O)c1cccnc1C(F)(F)F,186.0
Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2,140.0
COc1ccc(F)cc1CBr,60.0
CCOC(C)OCC,-100.0
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,330.5
COC(=O)CCCCCCCCC(=O)OC,27.0
CC(=O)Nc1ncc2ncn(COCCOC(C)=O)c2n1,134.0
COc1ccccc1,-37.0
NNC(=O)c1ccncc1,172.0
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-70.0
O=C(Nc1nccs1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,146.0
ClCCI,-15.6
COc1c(OC)c(OC(C)=O)c2cc(C)ccc2c1OC(C)=O,70.5
CC(=O)c1cc(Cl)cc(Cl)c1O,97.0
Cn1c(=O)c(C2=NNC(=O)C2=CNc2cccnc2)c(O)c2ccccc21,281.0
CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,78.5
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1,178.5
Cc1ccc(Cl)c(O)c1Cl,28.0
CB(C)N(C)C,-92.0
CCCCCc1ccc(S(=O)(=O)Cl)cc1,42.0
CCCCCCCCC(=O)OCC,-44.0
c1ccc(-c2nnc(-c3ccccc3)o2)cc1,140.0
O=C(Nc1ccc(F)cc1)c1c(O)c(F)c(F)c(F)c1F,130.35
CN(C)CCOCCN(C)C,-80.0
Nc1ccc(C(=O)O)c(N)c1,140.0
ClCCOc1ccccc1,24.0
COc1ccc(C(=O)CCCCl)cc1,32.0
O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O,195.0
Cc1cc2ccccc2cc1COC(=O)C(F)(F)F,92.0
O=C(c1ccccc1)c1cccc([N+](=O)[O-])c1,95.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,78.0
OC1COC2C(O)COC12,61.0
CC(=C(C#N)c1nc2ccccc2s1)c1cc2ccccc2oc1=O,156.0
O=C(Nc1ccccc1)c1ccccc1[N+](=O)[O-],153.85
CN,-93.0
O=C1C(O)=C(Cl)C(=O)c2ccccc21,216.5
COc1ccccc1-c1nnc2n1NC(c1ccccc1)S2,208.0
CNC(C)Cc1ccc(O)cc1,161.0
Cc1cc(N=Nc2ccc(N=Nc3ccccc3)cc2)c(C(C)C)cc1N=Nc1ccc(N=Nc2ccccc2)cc1,226.0
COCCN(C(=O)CCl)c1c(C)cccc1C,46.0
COc1cc(C=O)cc(Cl)c1O,164.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,150.5
O=C(O)Cc1ccc(Cl)c(C(F)(F)F)c1,83.0
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,136.5
O=c1[nH]c(=O)n(C2CCCO2)cc1F,172.0
COc1ccccc1C1Nn2c(nnc2-c2ccc([N+](=O)[O-])cc2)S1,152.0
CCOP(=O)(N=C1SCCS1)OCC,41.0
CC(C)(C)N=C=O,85.5
N#CCC(=O)OCc1ccccc1,28.0
Cc1cccc2c1CC2=O,56.0
O=C1CC(c2ccccc2)Oc2cc(O)ccc21,188.0
C1CCC(CCC2CCCCC2)CC1,11.5
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,265.5
Cc1cc(Br)cc([N+](=O)[O-])c1,83.0
O=C(Nc1ccc2ncccc2c1)Nc1ccc2ncccc2c1,262.0
COc1ccc([N+](=O)[O-])cc1O,105.0
COc1cc2c(cc1C)C(C(=O)O)C2,138.0
CCOc1ccc(OCC)c(N)c1,85.0
Cc1cc(-c2ccccc2)ccc1N,43.0
O=[N+]([O-])C1CCCCC1,-34.0
CC(=O)c1ccc(Br)c([N+](=O)[O-])c1,119.0
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,36.0
Clc1ccc(Cc2ccccn2)cc1,8.0
Nc1ccc([N+](=O)[O-])c(F)c1,160.0
N#Cc1c(N=[N+]([O-])c2cnn(-c3ccccc3)c2C#N)cnn1-c1ccccc1,265.0
OCC(F)(F)C(F)F,-15.0
COc1ccc(-c2cc3ccccc3cn2)cc1,99.0
OCc1ccnc(Cl)c1,65.0
N[C@@H](Cc1ccc(O)c(F)c1)C(=O)O,261.0
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC,216.0
COc1cc(OC)c(C(C)=O)c(OC)c1,103.0
CCc1ccc(C#Cc2ccc(OC)cc2)cc1,35.0
O=C(O)c1cc(O)c(Br)c(O)c1,270.0
N#Cc1ccc(N)cc1C(F)(F)F,138.0
NC(=O)CN1CCCC1=O,152.0
O=C(O)c1sc(Cl)c(Cl)c1Cl,227.0
BrC=Cc1ccccc1,-8.0
NCC(O)CN,43.0
CCCOC1CCC2C3CC=C4CC5(CCC4(C)C3CCC12C)OCCO5,209.0
O=[N+]([O-])c1ccc(Cl)c2nonc12,98.0
CC(C)C[C@H](N)C(=O)Nc1ccc([N+](=O)[O-])cc1,90.0
COc1ccc(F)c(C#N)c1F,72.0
O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,186.0
Nc1ccc(C(=O)NCCC(=O)O)cc1,152.0
COc1cccc(Nc2ccccc2)c1,73.0
CC(=O)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,195.5
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,103.0
CCC1OC2(CCC1C)CC1CC(CC=C(C)CC(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,213.5
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,128.5
Clc1cc(Cl)c(-c2ccccc2)cc1Cl,76.3
Oc1cccc(S)c1,16.5
COc1c(C)cc(B(O)O)cc1C,237.0
NNC(=O)c1cc(Cl)cc(Cl)c1,206.0
O=S(=O)(O)CCCNC1CCCCC1,324.0
O=C(O)/C=C/c1ccc(Cl)cc1Cl,234.0
Cc1cccc(-c2cccc(C)c2)c1,7.0
CC1NCCOC1c1ccccc1,139.0
OB(O)c1ccc(Cl)cc1Cl,244.0
O=[N+]([O-])c1cc(-c2ccccc2)ccc1O,67.0
C(CC1CCNCC1)CC1CCNCC1,66.0
O=C1OC(=O)C2=C1CC1=C(CC=CC1)C2,204.0
CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCC)C1c1ccco1,112.0
CC12CCC=C1C1CCC3CC(O)CCC3(C)C1CC2,130.0
COc1cccc(C(=O)O)c1,106.0
CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,79.0
Cc1cc2c(c(C)c1C)CC2=O,86.0
CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,221.0
Cc1ccc(C2(C)CNCCO2)cc1,50.0
BrC(c1ccccc1)(c1ccccc1)c1ccccc1,154.0
CC(C)(C)OC(=O)N[C@H](Cc1cccc(F)c1)C(=O)O,77.0
CCC(=O)C(C)=O,-52.0
CCCCCCCNCCCCCCC,31.5
C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,177.0
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,169.0
O=C(CCCCl)c1ccc(F)cc1,6.0
O=c1on(-c2ccccc2)c(Br)c1-c1ccccc1,166.0
Oc1c(I)cc(I)cc1I,158.0
COc1cc(CC(=O)O)c([N+](=O)[O-])cc1OC,207.0
O=C(O)c1ccc(O)c(Br)c1,177.0
CC1=NNC(=O)C1=NNc1ccc(Cl)cc1,216.0
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,142.0
N#Cc1cccc(Cl)n1,87.0
N#Cc1cccnc1,50.0
O=C(O)Cc1cccs1,63.0
CC1(C)O[C@@H]2CO[C@]3(COC(C)(C)O3)C(=O)[C@@H]2O1,102.0
CCBCC,-56.3
Fc1cc(Cl)ccc1Cl,4.0
Cc1ccc2cc3c(cc2n1)CCC(C)N3,171.0
Cc1ccc2ccc(C)nc2c1,61.0
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,255.6
O=S(=O)(O)c1ccc(Cl)cc1,67.0
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(C#N)c1,173.5
COc1ccc2nc3cc(Cl)ccc3c(Cl)c2c1,164.0
O=C(NCC(c1ccccc1)c1ccccc1)c1ccccc1,123.0
CC1=NN(c2ccccc2)C(=O)C1C(Br)C1(Br)C(=O)N(c2ccccc2)N=C1C,308.0
CCOC(=O)[C@H]1C[C@@H](O)[C@@H]([C@H](C)NC(=O)OC(C)(C)C)[C@@H]1NC(=O)OC(C)(C)C,144.5
N#Cc1ccc(-c2cc[nH]n2)cc1,141.0
OC1OC2COC(c3ccccc3)OC2C(O)C1O,174.0
CC(C)C(O)C(C)(C)CO,52.0
O=C1CCOc2ccccc21,38.0
Cc1cc(Cl)cc(C=O)c1O,59.0
C[Si](C)(C)Oc1ccccc1,-55.0
Clc1ncc(I)cc1I,73.0
CCOC(=O)c1csc(N)n1,177.0
CS(=O)(=O)c1ccc(C(=O)O)cc1,273.0
CCCCC(C(N)=O)n1nc2ccccc2n1,101.5
CCOC(=O)c1csnn1,84.0
CCOC(=O)c1c[nH]nc1C(F)(F)F,144.0
Clc1cccc2c1Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,220.0
CCOC(=O)C(C#N)=Cc1ccccc1,49.0
CCCC(c1ccc(O)cc1)c1ccc(O)cc1,137.0
CC(=O)Oc1ccccc1C(=O)O,138.0
NCCC(c1ccccc1)c1ccccc1,27.0
C=COC(C)(C)C,-112.0
c1ccc(P(c2ccccc2)c2ccccc2-c2ccccc2P(c2ccccc2)c2ccccc2)cc1,213.0
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,124.0
COc1ccc(-c2cc3nc(C)cc(C(F)(F)F)n3n2)cc1,167.0
OCC(O)C(O)C(O)CO,104.0
Cc1cc2c(o1)-c1c(oc3c(Br)cc(Br)cc13)CCC2C,121.0
CC(C)OC(=O)CCCCC(=O)OC(C)C,-1.1
Nc1ccc(CCC(=O)O)cc1,134.0
N#CC1C(=S)NC2(C(=O)Nc3ccccc32)C2=C1CCCC2,222.0
CCOC(=O)Cc1cccc2ccccc12,88.5
FC(F)(Cl)CBr,-76.0
CCCCCCCCc1ccc(N)cc1,20.0
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,113.0
CCCCCCCCCCCC(=O)CC,34.0
CCOC(=O)NNC(=O)NC1CCCCC1,116.0
CCOC(=O)C(C)(C=C1C(=O)C2(C)CCC1C2(C)C)C=C1C(=O)C2(C)CCC1C2(C)C,118.0
Cc1ccc(C(N)=O)cc1[N+](=O)[O-],166.0
CC(C)(C)c1ccc(CCO)cc1,33.0
CC(=O)c1sccc1Br,43.0
FC(F)=CCl,-138.5
CN=C(N)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,281.0
CCCCOB(OCCCC)OCCCC,-70.0
CC(C)(CO)Cc1ccccc1,34.5
O=c1oc2ccccc2cc1Cl,123.0
O=C(O)CCc1ccccc1,49.0
CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1,193.0
CC1CCCC(C)(C)C1=O,-31.8
COc1ccc([N+](=O)[O-])cc1C(=O)O,157.0
O=C1Nc2c(Cl)cccc2C1=O,189.85
CS(=O)(=O)c1ccccc1,87.0
CCOC(=O)CCCOc1ccc(Cl)cc1C,-1.0
CCOC(=O)c1cc(OC)c(OC)cc1[N+](=O)[O-],101.0
COc1ccc(OC)c(CC(=O)O)c1,124.0
CC12CCC(O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,190.0
COc1cc(F)ccc1C(=O)O,135.0
O=C(CCl)c1ccc(F)cc1F,46.0
O=C(O)c1cccnc1Sc1ccc(Cl)cc1,220.0
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],70.0
N#CC=C(Cl)C#N,60.5
O=c1cc(-c2ccccc2)cc(-c2ccccc2)o1,137.0
FC(F)(F)c1ccc(Cl)cc1Cl,-26.0
O=Cc1ccc(F)c(Br)c1,31.0
Cc1onc(-c2ccccc2Cl)c1C(=O)O,190.0
COc1ncc(F)cc1F,38.0
CC(=O)Nc1ccc(Br)cc1C,156.0
OCCCCCCCCCCO,73.0
Clc1ccc(-c2nnn[nH]2)cc1Cl,161.0
FC(F)(F)c1cccc(C(F)(F)F)n1,57.0
CC=CCC,-151.0
CCOC(=O)c1c(-c2ccc(C)cc2)csc1N,106.0
Cl[C@H]1[C@H](Cl)[C@H](Cl)[C@H](Cl)[C@@H](Cl)[C@H]1Cl,112.5
N#CCN1CCCCC1,25.0
CCOc1ccc(C(=O)O)c(F)c1F,202.0
C#CC(C)(C)C,-78.0
Cc1ccncc1CNC(=O)c1ccccc1,112.0
COC1OC(CO)C(O)C(O)C1O,168.0
CC=CC(=O)OC,-42.0
N#Cc1cc([N+](=O)[O-])ccc1Cl,106.0
Nc1nn2c(C(F)(F)F)cc(-c3cccs3)nc2c1N=Nc1ccc(F)cc1,221.0
O=[N+]([O-])/C=C/c1cccc([N+](=O)[O-])c1,126.0
O=C(Oc1ccc([N+](=O)[O-])cc1)Oc1ccc([N+](=O)[O-])cc1,138.0
O=C1C(C(O)c2c(Cl)cccc2Cl)C(C(F)(F)F)=NN1c1ccccc1,196.0
Oc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1O,113.0
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,135.5
Clc1ccc2c(c1)oc1c(Cl)c(Cl)cc(Cl)c12,190.0
COC1CCCC1,-140.0
CCN(CC)C(COC(=O)c1ccc(N)cc1)CC(C)C,158.0
N#Cc1cc(Cl)ccc1F,68.0
O=[N+]([O-])c1ccccc1Sc1ccccc1,82.0
CC(=O)n1c2ccccc2c2cc3ccccc3nc21,187.0
ClCC=CCCl,-48.0
CC(=O)NC=Cc1ccccc1[N+](=O)[O-],150.0
C[Si](C)(C)C#N,11.0
Cc1cc(N=Nc2ccccc2)c(C(C)C)cc1N=Nc1ccccc1,108.0
COC(=O)c1cnc(Br)s1,63.0
CCOC(=O)/C=C/N(C)C,18.0
O=C1C=C(NCCCCc2ccccc2)C(=O)c2ccccc21,137.0
CCC(C)c1cccc(C(C)CC)c1O,-42.0
O=C1Cc2cc([N+](=O)[O-])ccc21,76.0
O=C(O)c1cc(C(F)(F)F)ccc1C(F)(F)F,79.0
COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)C1C=COC1O2,245.0
OC(c1ccccc1)(c1ccccc1)c1ccccc1,163.0
CC(=O)CCc1cc2c(c([N+](=O)[O-])c1)CCC(C)N2C(=O)c1ccc([N+](=O)[O-])cc1,115.0
OB(O)c1ccc(OCc2ccccc2)nc1,109.0
CC1NC2CCCCCCCC(=O)OC3CCC(CCCCCCCC(=O)OC1CC2)NC3C,121.0
Cc1cccc2ccoc12,109.0
CC(=O)Nc1c(C)ccc2c1C(=O)c1ccccc1C2=O,133.0
COc1ccc(C=O)c(OC)c1,69.0
O=C(Nc1ccc(Br)cc1)c1c(O)cccc1O,229.0
C=C(C)C1CCC(C)CC1O,78.0
O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,86.5
CCCCCCCCl,-70.0
O=C(O)c1c(Cl)cccc1Br,149.0
N#Cc1ccccn1,27.0
CCN1CCc2c3n(c4ccccc24)C(C(=O)OC)=CCC31,120.0
CCCc1cc(C)cc(C)c1,-59.0
O=C(CBr)CBr,26.0
CCCC(C)O,-50.0
Oc1cc(C(F)(F)F)nc2c(F)cccc12,113.0
COCCO,-85.0
CCCCCCCCC(=O)OCCCCCCC,-15.5
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,177.5
CCCc1cnc(-c2ccc(CC)cc2)nc1,42.0
Fc1cc(Br)ccc1CBr,35.0
Cc1cccc(C)c1NC(=O)C(C)N,256.0
Fc1ccc(CBr)c(Cl)c1,37.0
COc1ccccc1-c1ccc(C=CC(=O)c2ccccc2)o1,99.0
NC(Cc1cc(Br)c(O)c(Br)c1)C(=O)O,245.0
CC(C)S(=O)(=O)Cl,-47.0
Cc1ccc(O)cc1O,106.0
O=C(O)C1CCCN1,205.0
CC1CCc2ccccc2C1,-43.1
CCC(C)C(CC)C(N)=O,114.0
Cc1ccc(Br)c(O)c1C(=O)O,57.0
CC(C)(C)C1CCCC1,-96.0
CCCCCCCCCCCC(=O)N(CC)CC,4.0
CCOC(=O)C(O)(c1ccccc1)c1ccccc1,30.0
Nc1c(SC=CCl)ccc2c1C(=O)c1ccccc1C2=O,180.0
C[C@H]1CC[C@H](C)C1,-134.0
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,174.0
CCCCCCCCCCCCCCCCCO,54.0
Cc1cccc(OCC(O)CNC(C)C)c1,76.0
Nc1ncccc1[N+](=O)[O-],166.0
O=C(O)c1cc(Cl)c([N+](=O)[O-])cc1[N+](=O)[O-],181.0
C=CC1CN2C(OC)CC1CC2C(O)c1ccnc2ccccc12,113.0
CN(C)c1ccc(/C=C/c2ccccc2)cc1,150.0
Cc1cc([N+](=O)[O-])ccc1Cl,43.0
CC(F)(F)F,-111.0
O=c1ccc2ccc(O)c(O)c2o1,262.0
CCC(C)C(C)(C)CC,-101.0
CCOC(=O)C1=C(C(=O)OCC)C(C)N=N1,99.0
